frame,entropy,sigma_E2,efficiency,E_co2,n_tracks,mean_speed_frame
602,1.3639811229683416,17386.20385054229,0.25564101009487106,17386.885841103773,3,2.25290857139364
603,1.3639811229683416,17393.081126269437,0.25564101009487106,17393.76311683092,3,2.041648283446491
604,1.3639811229683416,17400.641863114153,0.25564101009487106,17401.323853675636,2,2.2191735222868068
605,1.373911368009196,17398.00324567456,0.2531149949542452,17398.690201358564,2,2.1677665172368172
606,1.3639811229683416,17406.926702071174,0.25564101009487106,17407.608692632657,2,1.9045108498259686
607,1.3519116500478097,17417.86122733487,0.2587451573721078,17418.537183159893,2,1.8216078856725242
608,1.3519116500478097,17416.470700759717,0.2587451573721078,17417.14665658474,2,1.812201451617141
609,1.3393482434200423,17427.237868539378,0.26201638384411174,17427.907542661087,2,1.8798530900791637
610,1.3262455381899243,17439.645559181132,0.2654720974455666,17440.308681950228,2,1.8985629561029556
611,1.3262455381899243,17438.980173147622,0.2654720974455666,17439.643295916718,3,1.7522077509018519
612,1.3268721760525177,17488.628292271456,0.26530579468908894,17489.291728359483,3,7.097841060013541
613,1.3256888338333583,17659.02504329262,0.2656199280639179,17659.687887709537,3,8.636338555433065
614,1.3265260687073233,18145.14309725086,0.26539763486571655,18145.806360285213,3,10.244229500757294
615,1.3256888338333583,18657.176266528084,0.2656199280639179,18657.839110945002,3,10.345255938723579
616,1.3231280879719973,19055.55342779057,0.26630098482988546,19056.214991834557,3,9.694081246018634
617,1.3176198055111135,19263.569023456235,0.2677718932443615,19264.22783335899,2,12.626331270919582
618,1.309957359053672,19419.333538198724,0.26983156201253305,19419.98851687825,2,12.236395050821162
619,1.3209444609439913,19493.07328499756,0.26688312221209193,19493.733757228034,2,11.300785147985923
620,1.3173119346981452,19539.496322955983,0.2678543450864313,19540.154978923332,2,10.469235958220045
621,1.3173119346981452,19553.783915783722,0.2678543450864313,19554.44257175107,2,9.683249620691198
622,1.3315595202296486,19539.51688188344,0.2640651251114362,19540.182661643554,2,8.519559795342781
623,1.3370826141542431,19508.512044984713,0.26261068881461713,19509.18058629179,2,7.765273852859382
624,1.3445392439572368,19447.502454619644,0.26065978076478585,19448.174724241624,2,7.206929242658182
625,1.3603020395946368,19424.04384822933,0.25658326694266104,19424.723999249127,2,6.541562286109805
626,1.3643177204636507,19306.46385596781,0.25555497645134156,19307.146014828042,2,5.991585291771487
627,1.366457072996498,19106.323127613734,0.2550088386641161,19107.006356150232,2,5.650278677250543
628,1.3800001976899112,19088.713132095752,0.2515785033252196,19089.4031321946,2,5.224947979145091
629,1.3788168554707516,18743.21917473608,0.251876383001676,18743.908583163815,2,4.796903034738341
630,1.3764159412569597,18301.04054325118,0.2524818431278123,18301.72875122181,2,4.662955978978632
631,1.3863068158122414,18291.62385991349,0.24999688634630216,18292.317013321393,2,4.343371362833237
632,1.3802354072688114,17872.58828614077,0.251519336609954,17873.278403844404,2,4.249589515526333
633,1.37713886828873,17675.363266590688,0.25229938313895955,17676.05183602483,2,3.988286054774486
634,1.386198755248114,17666.316668989384,0.25002390261054086,17667.009768367006,2,3.6811459111839566
635,1.3838712461779306,17554.650488142484,0.2506065132644056,17555.342423765574,2,3.4617652902745397
636,1.3702355530240733,13876.609968092753,0.2540471109390773,13877.295085869266,2,3.4945512222502604
637,1.3785724433524933,13870.822174800978,0.25193795216580306,13871.511461022654,2,3.3809613208185496
638,1.5950710103955488,9679.53720659261,0.20289412039924348,9680.334742097808,2,3.3713964599147808
639,1.6038784840729858,9674.441126418935,0.20111498213211607,9675.24306566097,2,3.138324505493549
640,1.6027928919330825,9496.951874223556,0.2013334295268693,9497.753270669522,2,3.089823577525534
641,1.619070768905654,9491.452326736457,0.19808267817464145,9492.26186212091,2,3.609483346976517
642,1.624521518867829,9309.679031104188,0.19700591626997135,9310.491291863622,2,3.914533622813158
643,1.631808052404217,9305.049344563198,0.195575643248558,9305.8652485894,2,3.0590768395212957
644,1.6287923774461892,9123.55037356192,0.1961663260242767,9124.364769750644,2,2.797184483501837
645,1.6356554560997796,9120.232589880272,0.19482463044708168,9121.050417608321,3,2.6821360291853966
646,1.6319184970145446,8936.44658639743,0.19555404416562294,8937.262545645937,3,2.1412905729034954
647,1.627624094361221,8750.009821665568,0.19639563774923394,8750.82363371275,3,2.095794523487656
648,1.6227458438989946,8560.714228663019,0.1973560455100709,8561.525601584968,3,2.1857399332077048
649,1.6288835523559577,8557.67009563794,0.19614844139252904,8558.484537414119,3,2.2214667183049284
650,1.6083619345733773,8317.764525041937,0.20021531138651447,8318.568706009224,3,2.1144688641007408
651,1.5983144536198284,8291.044121712464,0.20223711090166405,8291.843278939274,3,1.980498289909269
652,1.5918639807138804,8094.5592200155925,0.2035458523688948,8095.355152005949,3,2.0195869039484706
653,1.5658279062239524,7499.637766352344,0.20891497954351596,7500.420680305457,3,1.8665609986655414
654,1.5712752344744692,7498.606933149003,0.20778004506027326,7499.392570766241,3,1.775891368586034
655,1.5552304354370226,6483.2236497659,0.21114072272998702,6484.001264983618,3,2.323535622103225
656,1.5656768976583035,6481.185112758545,0.20894652987704473,6481.967951207374,2,2.62767915194274
657,1.5769014364711333,5536.449274351632,0.20661431494744692,5537.237725069867,2,1.4033739414314585
658,1.5820734160088143,5535.592124048914,0.20554846858203524,5536.383160756918,2,1.9183939427375776
659,1.5700669682548594,4998.148883113817,0.20803125040073073,4998.9339165979445,2,1.7415965762326224
660,1.5591956590165652,4772.536076578367,0.2103051602484387,4773.315674407875,2,1.7743952151232318
661,1.5125676539850463,4771.977745902393,0.22034348516410926,4772.734029729385,2,1.549460459112443
662,1.4736506619468746,4183.33235538929,0.2290876352512994,4184.069180720263,2,1.7497394575326926
663,1.478714385292011,4182.564637787635,0.22793053094510923,4183.303994980281,2,1.861389732848465
664,1.4596919916209572,3911.919383845953,0.2323078164654547,3912.6492298417634,2,1.7776948480291903
665,1.4423239448672305,3744.908527014687,0.23637779092831576,3745.6296889871205,2,1.8768951886021092
666,1.4423239448672305,3744.5691043685324,0.23637779092831576,3745.290266340966,2,1.6018579348311368
667,1.4232126593806969,3621.005351910837,0.2409387181454429,3621.716958240527,2,2.1849244748468877
668,1.4040575136825484,3554.9470193214506,0.24559842055801195,3555.649048078292,2,2.2801353197754843
669,1.4040575136825484,3554.724698460812,0.24559842055801195,3555.426727217653,2,1.2836770055767348
670,1.3822426484574932,3515.8796263275412,0.25101498298678104,3516.57074765177,2,1.3813154796731824
671,1.3646999103359956,3494.8008205478955,0.2554573245894795,3495.4831705030633,2,1.3441862109221636
672,1.3646999103359956,3494.669451605296,0.2554573245894795,3495.351801560464,2,1.23769956451328
673,1.3454154462838026,3481.84251788692,0.26043149008745436,3482.515225610062,2,1.6328632993281413
674,1.3277875992106856,3476.295921182121,0.2650630387497912,3476.9598149817266,2,0.9489429320246353
675,1.3277875992106856,3476.058459487717,0.2650630387497912,3476.722353287322,2,1.3845727762952116
676,1.3084187444686826,3473.427968322499,0.2702470483440345,3474.082177694733,2,1.8129936769409438
677,1.294531316502808,3472.8287306210677,0.2740262658278546,3473.475996279319,3,1.3673884533035823
678,1.3019539158358637,3524.481845559851,0.27199980874334234,3525.132822517769,3,6.0854556890603275
679,1.2894335429649528,3538.732953250939,0.27542675633327635,3539.377670022421,3,4.827169187946296
680,1.2985891631360145,3607.641761747313,0.2729165622937386,3608.291056328881,3,6.356333828243297
681,1.2946839758243112,3692.7057270121086,0.27398443635694986,3693.3530690000207,3,6.643755387925395
682,1.2998012244831076,3774.821113798913,0.27258597106649735,3775.4710144111546,3,6.625084196164575
683,1.2951374641747757,3909.465616826514,0.27386021577527553,3910.1131855586013,4,7.228608931176606
684,1.3001449099514164,4059.347102274293,0.27249230332641955,4059.9971747292684,4,7.441431525113845
685,1.3800478960686293,4194.352180697761,0.2515665037246737,4195.042204645795,4,5.413619877283179
686,1.3790833427471945,4297.750220957548,0.25180927009313486,4298.439762628921,4,5.106338656195595
687,1.3837808659159097,4376.830126229779,0.25062916417032055,4377.522016662737,4,4.93983103877177
688,1.3979805584248213,4428.701728831558,0.24709545527055032,4429.40071911077,4,4.562141316323281
689,1.405036407970344,4465.893547433419,0.24535812329903162,4466.5960656374045,4,4.313918920802134
690,1.410286317889484,4488.637274564471,0.24407339057009883,4489.342417723416,3,5.093964107463246
691,1.4221611715050082,4502.596693202087,0.24119219552719937,4503.30777378784,3,4.783378568488756
692,1.426568446726692,4510.686320694593,0.2401315341703105,4511.399604917956,3,4.4330312124409685
693,1.4380263654093013,4512.376245911719,0.2373958292503487,4513.095259094423,3,4.028853654546446
694,1.4334696830869353,4426.165869430562,0.23848003494337655,4426.882604272106,3,3.7552913217233246
695,1.4225608979942033,4187.899418017218,0.24109580388409002,4188.610698466215,3,3.4763309489855008
696,1.4128077364169245,3583.0732708331093,0.24345875460394814,3583.7796747013176,3,3.276284645358127
697,1.4531212445764752,2937.170615788551,0.23383927827796244,2937.897176410839,3,3.1396522457663245
698,1.4606079796685711,2935.16079490712,0.2320951227095456,2935.891098896954,2,4.355604054793239
699,1.5515293705322062,2408.3774618260136,0.2119236161248296,2409.1532265112796,2,4.126641000569901
700,1.5777940570735303,2097.0552376525225,0.20642996904089192,2097.844134681059,2,3.962199773177674
701,1.6381841148539404,1842.3239964141364,0.1943326077806576,1843.1430884715635,2,3.820135601319393
702,1.6712064289168558,1665.9594147043797,0.1880200958742195,1666.795017918838,2,3.8109974978042045
703,1.664785847669269,1543.0330563604768,0.18923117794090838,1543.8654492843116,2,3.5527750762505774
704,1.6576538816134092,1458.44657473849,0.19058559235649963,1459.2754016792967,2,3.5608554217064183
705,1.6486014626985424,1413.4138976196937,0.19231868548512854,1414.238198351043,2,3.2827818882728383
706,1.6346207007570008,1386.9252288117787,0.19502633061150607,1387.742539162157,2,3.1518940178112533
707,1.6243782941283504,1369.51079064949,0.19703413441172463,1370.3229797965541,2,3.1636615068851444
708,1.6135892657421262,1360.1564547057167,0.19917145032951927,1360.9632493385877,2,3.0950492938634024
709,1.6013225955967418,1353.7983302926687,0.20162966705579582,1354.598991590467,2,3.0313937103760513
710,1.5902041249161116,1350.0229051733386,0.20388398968401844,1350.8180072357966,2,2.775590173993144
711,1.5768611374336199,1348.0285627104408,0.20662264147325018,1348.8169932791577,2,2.845545983412978
712,1.5732286111875464,1346.8540590437667,0.20737456851196467,1347.6406733493604,2,3.3155763874787683
713,1.563875190098754,1346.289071300882,0.20932332975913479,1347.0710088959313,2,2.3924835236151347
714,1.5532171559476307,1346.1810053673235,0.21156623621148946,1346.9576139452972,2,2.5323893687785306
715,1.5510035181779052,1345.9231984329672,0.2120350859630706,1346.698700192056,2,3.079336307559226
716,1.553855754444998,1345.8381848589288,0.21143117346097587,1346.6151127361513,2,3.07691860601176
717,1.5513814350872581,1346.1631482320095,0.21195496945835351,1346.9388389495532,2,2.3883994052106305
718,1.5435603243987635,1346.5254945963065,0.2136191922876071,1347.2972747585059,2,2.4178322571537523
719,1.5397481447906938,1346.9099029623146,0.21443510122392878,1347.67977703471,2,2.3156919251329247
720,1.5352176686505583,1347.3466484876474,0.21540879832392643,1348.1142573219727,2,2.2364862153533993
721,1.5299220944969552,1347.7478440220668,0.21655253729321997,1348.5128050693154,2,2.2603717610132543
722,1.5299220944969552,1348.0987639133546,0.21655253729321997,1348.8637249606031,3,2.289786035872843
723,1.515160285448145,1349.680665917357,0.21977295561778934,1350.438246060081,3,1.746353619043279
724,1.5073867438530701,1350.694671619345,0.2214880272837103,1351.4483649912715,3,1.658698981658983
725,1.500693457350575,1351.71805466071,0.22297548253610203,1352.4684013893855,3,1.9725548444392238
726,1.4967975766506767,1352.0552971894829,0.2238458627629512,1352.8036959778083,3,1.8447095245520035
727,1.4925221268730684,1352.39573003024,0.22480495331789765,1353.1419910936766,3,1.6214120087764279
728,1.48785511010279,1352.835840300182,0.22585657386164856,1353.5797678552335,3,1.4123289957977871
729,1.4827826855743804,1353.2430708685479,0.22700512479313062,1353.984462211335,3,1.5343515474291438
730,1.477288853061705,1353.597074769566,0.22825568496694795,1354.3357191960968,2,1.734005196235083
731,1.4713550488554694,1353.9020560947592,0.2296141359155556,1354.637733619187,2,1.761853450227425
732,1.4752880249938873,1353.7687051280186,0.22871284254241092,1354.5063491405156,2,1.6602375215707492
733,1.4752880249938873,1353.9713762614351,0.22871284254241092,1354.709020273932,2,1.7053868055721262
734,1.4752880249938873,1354.2208559047704,0.22871284254241092,1354.9584999172673,2,1.7150724591952962
735,1.4790717827205575,1354.1220522628073,0.2278490837148445,1354.8615881541675,2,1.5973008635503585
736,1.4790717827205575,1354.3361983438624,0.2278490837148445,1355.0757342352226,2,1.5251736653613706
737,1.4790717827205575,1354.4864891305674,0.2278490837148445,1355.2260250219276,2,1.6860676290482663
738,1.482707914011988,1354.430441303106,0.22702209895556688,1355.1717952601118,2,1.4100365007998104
739,1.4790717827205575,1354.9735773621858,0.2278490837148445,1355.713113253546,2,1.4533291441781873
740,1.4790717827205575,1355.0582232262552,0.2278490837148445,1355.7977591176154,1,2.486777611840235
741,1.4790717827205575,1355.1737681021625,0.2278490837148445,1355.9133039935227,1,1.9912359676921818
742,1.4790717827205575,1355.3475988744144,0.2278490837148445,1356.0871347657746,1,1.914241350644246
743,1.482707914011988,1355.1423118893883,0.22702209895556688,1355.8836658463943,1,1.7960760222881678
744,1.482707914011988,1355.2674633823576,0.22702209895556688,1356.0088173393635,2,2.093305389013417
745,1.4996590497340683,1424.3292190284185,0.2232062494064591,1425.0790485532855,2,9.002583539678197
746,1.5152982833082356,1505.642918302661,0.21974262951272522,1506.4005674443151,2,9.37381879848653
747,1.3228178032456195,1909.081779174969,0.26638362677870175,1909.7431880765917,2,13.162137740004127
748,1.2370515869661285,2593.2184612276137,0.2902387012048061,2593.836987021097,2,14.892718599306104
749,1.252526118352574,3246.071847431809,0.28578196519828675,3246.6981104909855,3,14.66261474974358
750,1.2833382845867845,3741.767659919391,0.2771106803398933,3742.4093290616843,3,13.969779175676281
751,1.322235025373353,4078.9457962851366,0.2665389145066533,4079.6069137978234,3,13.404370038244258
752,1.3552581944782864,4418.447755668467,0.2578807024819187,4419.125384765706,3,14.146568646054597
753,1.384190254294104,4782.534508306289,0.25052658050298604,4783.226603433436,3,14.482947206487973
754,1.4162354590369046,5076.23143977088,0.24262567412383762,5076.939557500398,3,13.786512515661462
755,1.446230661393826,5296.123028735887,0.23545613140944344,5296.846144066583,3,12.985878542507399
756,1.4772370873281846,5437.4893719725915,0.22826750109574312,5438.227990516256,3,11.980909680127867
757,1.5063476797532915,5516.757034592555,0.22171828714805417,5517.510208432432,3,10.962618611184984
758,1.5337825846763977,5561.721575551561,0.21571814995798888,5562.488466843899,3,9.997496634138743
759,1.5674165790575045,5581.636833881868,0.20858334548974944,5582.420542171397,4,9.092731914310033
760,1.5991776612595612,5584.529334934557,0.2020626136070304,5585.328923765186,4,10.05671339601879
761,1.6169665292211954,5535.705468945384,0.19849993045230094,5536.513952209995,4,8.739296797148405
762,1.6470280234269996,5510.300559614518,0.1926215254451867,5511.124073626231,4,9.389747439316615
763,1.6752332196841029,5500.035556918379,0.1872645006210914,5500.873173528222,4,9.18234376071396
764,1.6821243166310698,5316.790257422356,0.18597847893178315,5317.6313195806715,4,8.65306361789085
765,1.7057494252106296,5316.915509217806,0.1816362123989753,5317.768383930412,4,9.010830035247889
766,1.732472960531823,5369.1219602277015,0.17684653426893152,5369.988196707967,4,8.881941575854794
767,1.7558202267819036,5428.929820589918,0.17276547728847777,5429.807730703308,4,8.560351366777645
768,1.7747986772632114,5482.915190328614,0.16951757380624785,5483.802589667245,4,8.161982736061095
769,1.79568293441602,5522.508576765161,0.16601403692423547,5523.406418232369,5,8.054112753504446
770,1.5910430822044506,7415.063825676326,0.203713011456641,7415.859347217428,5,12.883014291286127
771,1.6229801113173854,9348.279069795237,0.19730981683393317,9349.090559850896,5,12.515461347372627
772,1.636597087083251,9421.541228243555,0.19464126388407665,9422.359526787097,5,8.711231194426414
773,1.6551378998622814,9487.740919662954,0.1910657059541551,9488.568488612886,5,8.35744401666095
774,1.6303561304285679,9538.286659699805,0.19585981006699604,9539.10183776502,6,8.192038088286989
775,1.6301477583830366,9603.565599321548,0.19590062602856206,9604.38067320074,6,6.728102737820538
776,1.6462274499438418,9662.342111413021,0.1927757948745112,9663.165225137993,6,6.655004333595369
777,1.661304693462017,9713.3449532819,0.1898910687766166,9714.17560562863,6,6.808931042166602
778,1.6754390933558878,9760.836761445273,0.18722595175898762,9761.674480991951,6,6.496735953112055
779,1.6514054013721542,9806.484669499276,0.1917801909908145,9807.310372199961,6,6.187807611547459
780,1.657563079059944,9848.277463309649,0.19060289880066203,9849.10624484918,6,6.371649711288076
781,1.6694266114745193,9885.328421580265,0.188355035297463,9886.163134886003,6,6.306939884171392
782,1.687463719810872,9922.349883344448,0.18498811118922065,9923.193615204355,6,5.883305577076711
783,1.7047051823373844,9957.159567289797,0.18182598378576068,9958.011919880964,6,5.823005744890576
784,1.7186918781840108,9988.223658840134,0.17930054152035385,9989.083004779226,5,6.441080612347927
785,1.7312743809393267,9973.63143194821,0.17705862599492642,9974.497069138679,4,4.2118041701959825
786,1.7429292073383178,9957.893488227206,0.17500701724174017,9958.764952830876,4,3.926548122079933
787,1.7484224678695734,9948.915252923327,0.1740482937709961,9949.789464157262,4,3.296265786116606
788,1.7536994639331125,9941.981248883765,0.17313226068709603,9942.858098615732,4,2.846226365143542
789,1.758764627856677,9935.579308180771,0.1722575345919439,9936.4586904947,4,2.7649876429690745
790,1.7636220724742162,9928.829468425998,0.17142283205958833,9929.711279462235,4,2.680522834716641
791,1.763745141513874,9922.468508770791,0.1714017365144022,9923.350381341548,4,2.627125513637313
792,1.768198337577955,9916.873007316037,0.17064014798608323,9917.757106484825,4,2.512237881162011
793,1.7724544860412978,9913.692441729569,0.16991542154812783,9914.57866897259,4,2.3353516026539327
794,1.7634421659246489,9879.439793281443,0.1714536749241547,9880.321514364405,4,2.5884185779246005
795,1.7323298534494356,9059.498324693794,0.17687184407144388,9060.364489620519,4,2.505047322616847
796,1.6815903170006914,8171.708635899904,0.18607781789191447,8172.5494310584045,4,2.3293851955786966
797,1.6411923935644601,7929.6386388921665,0.19374887958268233,7930.459235088949,4,2.1568139770083663
798,1.610593223690682,7681.263161997103,0.199769071171707,7682.068458608949,4,1.9872863810926675
799,1.5689902129605953,7332.313605906245,0.20825536979018797,7333.098101012725,4,2.052013713470015
800,1.518911483988836,6970.841886685276,0.21895008796228108,6971.6013424272705,4,1.9304919372425133
801,1.489724080531282,6848.767215039738,0.22543484882259301,6849.512077080004,4,1.9393350434581658
802,1.4558551935686326,6779.548429106128,0.2332008467360846,6780.276356702912,5,1.9321216629234772
803,1.4198283254407138,6717.249584562057,0.24175551660648079,6717.959498724777,5,1.6189926149431724
804,1.3711834176900979,6685.037461043748,0.25380642274704934,6685.7230527525935,5,1.6037567723916897
805,1.3197713323541025,6687.076727678304,0.2671963941511239,6687.736613344481,5,1.5412878438400996
806,1.2733923424401523,6581.240027359438,0.27988055882695906,6581.876723530658,5,1.5599063362225558
807,1.238852879903317,6530.054382103332,0.2897163668620413,6530.6738085432835,5,1.6882903836966296
808,1.1890277815168564,6408.833695107784,0.3045171774255051,6409.428208998542,5,1.570542813996237
809,1.149178051708004,6254.837168315949,0.3168971354198802,6255.411757341803,4,1.5988462130097838
810,1.1055148830729127,6112.183286692726,0.3310403912603769,6112.736044134263,4,1.4552374996904587
811,1.0629375796806029,5997.279583989097,0.34543956216718064,5997.811052778937,4,1.4788236702292084
812,1.0374674803260633,5909.803577952735,0.3543509473204885,5910.322311692898,4,1.4574654232050979
813,0.9872819878970716,3862.327053152247,0.37258801473785585,3862.820694146196,4,1.513685211983386
814,1.5233887441970007,1733.8799277857597,0.217971982695681,1734.6416221578581,4,1.3607527789249472
815,1.496545838225043,1624.4879796403795,0.2239022204614293,1625.236252559492,4,1.4319486479489325
816,1.4663823600308794,1595.5693278694512,0.23075877918188775,1596.3025190494666,4,1.4682353900752603
817,1.42442631132061,1462.0509942762228,0.2406464797764683,1462.763207431883,4,1.3452242700335328
818,1.3849539779906992,1329.551099479448,0.25033532046103846,1330.2435764684435,5,1.3197860760457016
819,1.3373997024471063,1199.7607351558195,0.26252743124031197,1200.4294350070431,5,1.8584987987258352
820,1.3019679966562148,1069.5409353082835,0.27199597878986437,1070.1919193066115,5,2.0801721903790567
821,1.279580988664579,948.1231580248926,0.27815382564473706,948.7629485192249,5,1.5709506462969236
822,1.2530319161574368,939.5790140619725,0.2856374538574605,940.2055300200512,4,1.8041050234024785
823,1.2049786328623915,809.0060180402432,0.2996984031418535,809.6085073566744,4,1.7363408705023733
824,1.1745551262497362,683.5558914071978,0.3089563957097904,684.1431689703227,4,1.6208303275312228
825,1.1523761718190833,678.4203939218231,0.3158852791992511,678.9965820077326,4,1.907241491123866
826,1.1144558479787254,546.9410353126419,0.32809376321830586,547.4982632366313,4,1.9569139599829715
827,1.1648659567959632,417.82491761547203,0.3119644759480503,418.40735059387004,4,1.4346284599303756
828,1.1366681182155045,414.44011973218517,0.32088639818792297,415.00845379129294,4,1.6490932391778517
829,1.0930453195616683,280.78397231418273,0.3351941644911596,281.3304949739636,4,1.6732838711062197
830,1.0629621180738404,148.10975881860438,0.34543108573936376,148.64123987764128,5,1.5810643343897177
831,1.93384725961116,11.409025095791613,0.14459084850446058,12.375948725597192,5,1.173921591349088
832,1.9982617787824317,8.45194444399217,0.1355707304678247,9.451075333383386,5,1.3486415431274739
833,1.9808503170715777,6.643138994883055,0.13795188458193294,7.633564153418844,5,1.171138159776796
834,2.0476946072586393,5.722860349965195,0.12903203046557057,6.746707653594515,4,0.8844206112291954
835,2.0673370976194843,5.063990502834984,0.12652224991570188,6.097659051644726,4,1.0422512188460857
836,2.059454494540866,4.4939112172222675,0.12752351569826978,5.5236384644927,4,1.083156949323883
837,2.091370866513465,4.0058066121576665,0.12351769343279756,5.051492045414399,4,0.941744976603768
838,2.110866235103737,3.5776139739313297,0.12113299132407784,4.633047091483198,4,0.9594769009423195
839,2.092576222743401,3.211353171383181,0.1233689003038884,4.257641282754881,4,0.9449239190189341
840,2.069906735705693,2.9936644954777707,0.1261975508817345,4.028617863330617,4,1.1731561333213527
841,2.04809874048071,2.768157658037022,0.1289798948709207,3.792207028277377,4,1.2019472942775984
842,2.028914613553442,2.556833441742634,0.13147814833190316,3.5712907485193552,4,0.924183972909199
843,2.0154096908690216,2.379897507968354,0.133265794401197,3.387602353402865,4,0.9157514616285949
844,2.005832578602904,2.253059151867893,0.13454822707409086,3.255975441169345,4,0.9090985920380007
845,1.992954973640867,2.1439769275519804,0.13629209028238212,3.140454414372414,4,0.8232218574222404
846,1.9705330935827559,2.0125420753604844,0.13938253247244667,2.9978086221518625,4,1.2522879064440022
847,1.9533076092456443,1.9391830940968289,0.14180426195358198,2.9158368987196512,4,0.8972371755131274
848,1.930115820542033,1.870464823677463,0.1451313883141005,2.8355227339484794,4,0.9509325360881729
849,1.9011414487400755,1.7849971979102401,0.14939799171047388,2.735567922280278,4,1.0367096994520448
850,1.8840127519887477,1.729936191915891,0.15197902638150965,2.671942567910265,4,0.9718026313264949
851,1.8619537618176705,1.6739532471605485,0.1553687800489582,2.604930128069384,4,1.155416373852971
852,1.8665155210691138,1.67450663476499,0.15466163920859857,2.607764395299547,4,1.1477882111760591
853,1.8547641111837194,1.6317412297409108,0.1564898525275455,2.5591232853327703,4,0.7484725309718931
854,1.8401376783163466,1.5917665659844686,0.1587955618962362,2.5118354051426417,4,0.9196605597457711
855,1.8088983160679992,1.557253655437953,0.16383453128623152,2.4617028134719527,3,1.0036965752666909
856,1.8059054810711872,1.5583245306317592,0.1643255954756562,2.461277271167353,3,1.0923868643502461
857,1.800088323652426,1.527870099614089,0.16528428906477174,2.427914261440302,3,1.4049217152404072
858,1.8027595837287582,1.529646493469071,0.16484336092121296,2.4310262853334503,3,1.4186477064654541
859,1.7722398269303417,1.490760798339982,0.169951899356462,2.376880711805153,3,1.0763123805103891
860,1.7571347415116723,1.4653873868858693,0.17253852372336906,2.3439547576417055,3,0.9995738834584182
861,1.743658839473013,1.4447458439463574,0.17487937307047077,2.316575263682864,3,1.1878765128136684
862,1.740584652126211,1.4439856543205614,0.17541781223376315,2.314277980383667,3,1.2133799915678443
863,1.7275517103872464,1.435218461371819,0.1777189853153876,2.2989943165654423,3,1.4635132212356246
864,1.7124043820222914,1.426221253327152,0.1804314445355145,2.282423444338298,3,1.4893106041420736
865,1.7040925422369382,1.4214637589162604,0.18193741180388187,2.2735100300347293,3,1.087926787833096
866,1.6930257471279808,1.4214854291647032,0.18396205837351615,2.2679983027286936,3,1.043821478370587
867,1.6868063090615508,1.411330318229267,0.185109764345678,2.2547334727600425,3,1.2536564871427087
868,1.6762738473134713,1.3955650820030274,0.18706972936749575,2.233702005659763,3,1.190219821836777
869,1.6732094777077469,1.3870524827313133,0.1876438593843333,2.223657221585187,3,1.2093166475378478
870,1.6701954716124277,1.3910276251956903,0.18821027227743758,2.226125361001904,3,1.3341755907342918
871,1.6612788868255528,1.3884611953321075,0.18989596928962893,2.2191006387448837,3,1.3121421827899589
872,1.6483588342968647,1.0359265360394978,0.19236535312161862,1.8601059531879303,2,1.4245078974182332
873,1.6429838949418045,1.0339248666937544,0.19340208892876945,1.8554168141646565,2,1.37972822886146
874,1.6429838949418045,1.033899608535732,0.19340208892876945,1.855391556006634,2,1.3016003249144565
875,2.101933836343102,0.560866902686557,0.12221984639061081,1.611833820858108,2,1.4616003528893198
876,2.1804114842281654,0.5328755336231854,0.11299502540220585,1.6230812757372681,2,1.4878436577514342
877,2.1827342524829865,0.5214215208820681,0.11273286872671749,1.6127886471235613,2,1.5277530163258597
878,2.1804641191093994,0.5277936016183348,0.11298907807898348,1.6180256611730344,1,2.0954320917519573
879,2.1829242726998945,0.5192237557061253,0.11271144923768181,1.6106858920560727,1,2.2605386720328715
880,2.1809633371374666,0.5335980464500188,0.1129326859713813,1.6240797150187523,1,2.2796229119838967
881,2.185200273797034,0.547723377598627,0.11245520956705639,1.640323514497144,1,2.2849312201352485
882,2.185200273797034,0.5470542083603511,0.11245520956705639,1.639654345258868,1,2.290840391916476
883,2.18105614847251,0.5482822320139126,0.1129222050244091,1.6388103062501678,1,2.3806984422092476
884,2.2098142111137475,0.5723071782178127,0.10972103157023416,1.6772142837746866,1,2.4945832946731787
885,2.113933568200159,0.610262553638735,0.12076200535036803,1.6672293377388145,1,2.7172913430259578
886,2.073816497788165,0.6602633916658098,0.12570511176957563,1.6971716405598922,1,3.014020378673402
887,2.0831391746519676,0.707324284284145,0.12453864935680939,1.7488938716101288,2,2.934376160600958
888,2.0981012404473414,0.7617762845815156,0.12268916445102795,1.8108269048051864,2,2.9237093654157116
889,2.060693273514772,0.8415516562227026,0.1273656400550472,1.8718982929800885,2,1.6154691888842303
890,2.08153599830757,0.928293059548383,0.12473846690200512,1.969061058702168,2,1.5985752755561107
891,2.0546661683288825,1.0174455867740904,0.12813560416124772,2.0447786709385314,2,1.6851840606778943
892,1.9804219573742632,1.1941103151684826,0.1380109902677995,2.1843212938556142,2,1.856500887781858
893,1.9948661259615785,1.3335889135024979,0.13603186408290324,2.331021976483287,2,1.830598001706155
894,1.9805973517235986,1.5188309595042988,0.13798678604266454,2.509129635366098,2,1.8785833824251064
895,1.92806330457482,1.7495955550180224,0.14542957872156004,2.713627207305432,2,2.0044074396701173
896,1.8806086499448067,2.098979070537681,0.15249726005556866,3.0392833955100844,2,2.1680794900525187
897,1.8225443302861077,2.534667251021718,0.16161402791044074,3.4459394161647716,2,2.2951207916663825
898,1.8381477955048842,3.0736982826136963,0.1591118610501458,3.9927721803661385,2,2.4002489064008903
